"","cuid","stage","model","rcp","period","p_j","n_j"
"381",303,"fw_rearing","MPI-ESM-LR","rcp85","hist",0.0163716814159292,113
"382",303,"fw_rearing","MPI-ESM-LR","rcp85","early",0.0458702064896755,113
"383",303,"fw_rearing","MPI-ESM-LR","rcp85","mid",0.0858407079646018,113
"384",303,"fw_rearing","MPI-ESM-LR","rcp85","late",0.112241887905605,113
"385",303,"early_marine","ACCESS1-0","rcp45","hist",0.2875,181
"386",303,"early_marine","ACCESS1-0","rcp45","early",0.408333333333333,181
"387",303,"early_marine","ACCESS1-0","rcp45","mid",0.606944444444444,181
"388",303,"early_marine","ACCESS1-0","rcp45","late",0.775,181
"389",303,"early_marine","ACCESS1-0","rcp85","hist",0.2875,181
"390",303,"early_marine","ACCESS1-0","rcp85","early",0.488888888888889,181
"391",303,"early_marine","ACCESS1-0","rcp85","mid",0.708333333333333,181
"392",303,"early_marine","ACCESS1-0","rcp85","late",0.920833333333333,181
"393",303,"early_marine","CanESM2","rcp45","hist",0.179166666666667,181
"394",303,"early_marine","CanESM2","rcp45","early",0.252777777777778,181
"395",303,"early_marine","CanESM2","rcp45","mid",0.319444444444444,181
"396",303,"early_marine","CanESM2","rcp45","late",0.386111111111111,181
"397",303,"early_marine","CanESM2","rcp85","hist",0.179166666666667,181
"398",303,"early_marine","CanESM2","rcp85","early",0.244444444444444,181
"399",303,"early_marine","CanESM2","rcp85","mid",0.351388888888889,181
"400",303,"early_marine","CanESM2","rcp85","late",0.502777777777778,181
"401",303,"early_marine","CCSM4","rcp45","hist",0.236111111111111,181
"402",303,"early_marine","CCSM4","rcp45","early",0.311111111111111,181
"403",303,"early_marine","CCSM4","rcp45","mid",0.311111111111111,181
"404",303,"early_marine","CCSM4","rcp45","late",0.430555555555556,181
"405",303,"early_marine","CCSM4","rcp85","hist",0.236111111111111,181
"406",303,"early_marine","CCSM4","rcp85","early",0.341666666666667,181
"407",303,"early_marine","CCSM4","rcp85","mid",0.411111111111111,181
"408",303,"early_marine","CCSM4","rcp85","late",0.575,181
"409",303,"early_marine","CNRM-CM5","rcp45","hist",0.25,181
"410",303,"early_marine","CNRM-CM5","rcp45","early",0.305555555555556,181
"411",303,"early_marine","CNRM-CM5","rcp45","mid",0.338888888888889,181
"412",303,"early_marine","CNRM-CM5","rcp45","late",0.430555555555556,181
"413",303,"early_marine","CNRM-CM5","rcp85","hist",0.25,181
"414",303,"early_marine","CNRM-CM5","rcp85","early",0.311111111111111,181
"415",303,"early_marine","CNRM-CM5","rcp85","mid",0.372222222222222,181
"416",303,"early_marine","CNRM-CM5","rcp85","late",0.569444444444444,181
"417",303,"early_marine","HadGEM2-ES","rcp45","hist",0.155555555555556,181
"418",303,"early_marine","HadGEM2-ES","rcp45","early",0.222222222222222,181
"419",303,"early_marine","HadGEM2-ES","rcp45","mid",0.338888888888889,181
"420",303,"early_marine","HadGEM2-ES","rcp45","late",0.422222222222222,181
"421",303,"early_marine","HadGEM2-ES","rcp85","hist",0.155555555555556,181
"422",303,"early_marine","HadGEM2-ES","rcp85","early",0.252777777777778,181
"423",303,"early_marine","HadGEM2-ES","rcp85","mid",0.422222222222222,181
"424",303,"early_marine","HadGEM2-ES","rcp85","late",0.677777777777778,181
"425",303,"early_marine","MPI-ESM-LR","rcp45","hist",0.166666666666667,181
"426",303,"early_marine","MPI-ESM-LR","rcp45","early",0.222222222222222,181
"427",303,"early_marine","MPI-ESM-LR","rcp45","mid",0.238888888888889,181
"428",303,"early_marine","MPI-ESM-LR","rcp45","late",0.293055555555556,181
"429",303,"early_marine","MPI-ESM-LR","rcp85","hist",0.166666666666667,181
"430",303,"early_marine","MPI-ESM-LR","rcp85","early",0.233333333333333,181
"431",303,"early_marine","MPI-ESM-LR","rcp85","mid",0.276388888888889,181
"432",303,"early_marine","MPI-ESM-LR","rcp85","late",0.441666666666667,181
"433",303,"marine_rearing","ACCESS1-0","rcp45","hist",0.242543859649123,1156
"434",303,"marine_rearing","ACCESS1-0","rcp45","early",0.266228070175439,1156
"435",303,"marine_rearing","ACCESS1-0","rcp45","mid",0.320175438596491,1156
"436",303,"marine_rearing","ACCESS1-0","rcp45","late",0.416353383458647,1156
"437",303,"marine_rearing","ACCESS1-0","rcp85","hist",0.242543859649123,1156
"438",303,"marine_rearing","ACCESS1-0","rcp85","early",0.275877192982456,1156
"439",303,"marine_rearing","ACCESS1-0","rcp85","mid",0.390350877192982,1156
"440",303,"marine_rearing","ACCESS1-0","rcp85","late",0.557330827067669,1156
"441",303,"marine_rearing","CanESM2","rcp45","hist",0.197368421052632,1156
"442",303,"marine_rearing","CanESM2","rcp45","early",0.249561403508772,1156
"443",303,"marine_rearing","CanESM2","rcp45","mid",0.334649122807018,1156
"444",303,"marine_rearing","CanESM2","rcp45","late",0.425281954887218,1156
"445",303,"marine_rearing","CanESM2","rcp85","hist",0.197368421052632,1156
"446",303,"marine_rearing","CanESM2","rcp85","early",0.260526315789474,1156
"447",303,"marine_rearing","CanESM2","rcp85","mid",0.40219298245614,1156
"448",303,"marine_rearing","CanESM2","rcp85","late",0.655075187969925,1156
"449",303,"marine_rearing","CCSM4","rcp45","hist",0.256140350877193,1156
"450",303,"marine_rearing","CCSM4","rcp45","early",0.357456140350877,1156
"451",303,"marine_rearing","CCSM4","rcp45","mid",0.40921052631579,1156
"452",303,"marine_rearing","CCSM4","rcp45","late",0.445488721804511,1156
"453",303,"marine_rearing","CCSM4","rcp85","hist",0.256140350877193,1156
"454",303,"marine_rearing","CCSM4","rcp85","early",0.377412280701754,1156
"455",303,"marine_rearing","CCSM4","rcp85","mid",0.47719298245614,1156
"456",303,"marine_rearing","CCSM4","rcp85","late",0.721804511278195,1156
"457",303,"marine_rearing","CNRM-CM5","rcp45","hist",0.199122807017544,1156
"458",303,"marine_rearing","CNRM-CM5","rcp45","early",0.219298245614035,1156
"459",303,"marine_rearing","CNRM-CM5","rcp45","mid",0.243640350877193,1156
"460",303,"marine_rearing","CNRM-CM5","rcp45","late",0.288768796992481,1156
"461",303,"marine_rearing","CNRM-CM5","rcp85","hist",0.199122807017544,1156
"462",303,"marine_rearing","CNRM-CM5","rcp85","early",0.228947368421053,1156
"463",303,"marine_rearing","CNRM-CM5","rcp85","mid",0.270833333333333,1156
"464",303,"marine_rearing","CNRM-CM5","rcp85","late",0.364896616541353,1156
"465",303,"marine_rearing","HadGEM2-ES","rcp45","hist",0.182894736842105,1156
"466",303,"marine_rearing","HadGEM2-ES","rcp45","early",0.224561403508772,1156
"467",303,"marine_rearing","HadGEM2-ES","rcp45","mid",0.310964912280702,1156
"468",303,"marine_rearing","HadGEM2-ES","rcp45","late",0.306913116123642,1156
"469",303,"marine_rearing","HadGEM2-ES","rcp85","hist",0.182894736842105,1156
"470",303,"marine_rearing","HadGEM2-ES","rcp85","early",0.228070175438597,1156
"471",303,"marine_rearing","HadGEM2-ES","rcp85","mid",0.291666666666667,1156
"472",303,"marine_rearing","HadGEM2-ES","rcp85","late",0.459586466165414,1156
"473",303,"marine_rearing","MPI-ESM-LR","rcp45","hist",0.183771929824561,1156
"474",303,"marine_rearing","MPI-ESM-LR","rcp45","early",0.204824561403509,1156
"475",303,"marine_rearing","MPI-ESM-LR","rcp45","mid",0.252631578947368,1156
"476",303,"marine_rearing","MPI-ESM-LR","rcp45","late",0.25093984962406,1156
"477",303,"marine_rearing","MPI-ESM-LR","rcp85","hist",0.183771929824561,1156
"478",303,"marine_rearing","MPI-ESM-LR","rcp85","early",0.221929824561404,1156
"479",303,"marine_rearing","MPI-ESM-LR","rcp85","mid",0.29078947368421,1156
"480",303,"marine_rearing","MPI-ESM-LR","rcp85","late",0.371240601503759,1156
"481",303,"adult_migration","ACCESS1-0","rcp45","hist",0.0174917491749175,101
"482",303,"adult_migration","ACCESS1-0","rcp45","early",0.083003300330033,101
"483",303,"adult_migration","ACCESS1-0","rcp45","mid",0.135478547854785,101
"484",303,"adult_migration","ACCESS1-0","rcp45","late",0.183333333333333,101
"485",303,"adult_migration","ACCESS1-0","rcp85","hist",0.0174917491749175,101
"486",303,"adult_migration","ACCESS1-0","rcp85","early",0.0892739273927393,101
"487",303,"adult_migration","ACCESS1-0","rcp85","mid",0.15957095709571,101
"488",303,"adult_migration","ACCESS1-0","rcp85","late",0.294224422442244,101
"489",303,"adult_migration","CanESM2","rcp45","hist",0.0103960396039604,101
"490",303,"adult_migration","CanESM2","rcp45","early",0.098019801980198,101
"491",303,"adult_migration","CanESM2","rcp45","mid",0.148514851485149,101
"492",303,"adult_migration","CanESM2","rcp45","late",0.15990099009901,101
"493",303,"adult_migration","CanESM2","rcp85","hist",0.0105610561056106,101
"494",303,"adult_migration","CanESM2","rcp85","early",0.102145214521452,101
"495",303,"adult_migration","CanESM2","rcp85","mid",0.157755775577558,101
"496",303,"adult_migration","CanESM2","rcp85","late",0.361716171617162,101
"497",303,"adult_migration","CCSM4","rcp45","hist",0.0112211221122112,101
"498",303,"adult_migration","CCSM4","rcp45","early",0.0826732673267327,101
"499",303,"adult_migration","CCSM4","rcp45","mid",0.136963696369637,101
"500",303,"adult_migration","CCSM4","rcp45","late",0.148184818481848,101
"501",303,"adult_migration","CCSM4","rcp85","hist",0.0113861386138614,101
"502",303,"adult_migration","CCSM4","rcp85","early",0.102805280528053,101
"503",303,"adult_migration","CCSM4","rcp85","mid",0.163531353135314,101
"504",303,"adult_migration","CCSM4","rcp85","late",0.261056105610561,101
"505",303,"adult_migration","CNRM-CM5","rcp45","hist",0.0176567656765677,101
"506",303,"adult_migration","CNRM-CM5","rcp45","early",0.0907590759075908,101
"507",303,"adult_migration","CNRM-CM5","rcp45","mid",0.108580858085809,101
"508",303,"adult_migration","CNRM-CM5","rcp45","late",0.118151815181518,101
"509",303,"adult_migration","CNRM-CM5","rcp85","hist",0.0178217821782178,101
"510",303,"adult_migration","CNRM-CM5","rcp85","early",0.0965346534653465,101
"511",303,"adult_migration","CNRM-CM5","rcp85","mid",0.126897689768977,101
"512",303,"adult_migration","CNRM-CM5","rcp85","late",0.205280528052805,101
"513",303,"adult_migration","HadGEM2-ES","rcp45","hist",0.0196369636963696,101
"514",303,"adult_migration","HadGEM2-ES","rcp45","early",0.0768976897689769,101
"515",303,"adult_migration","HadGEM2-ES","rcp45","mid",0.163696369636964,101
"516",303,"adult_migration","HadGEM2-ES","rcp45","late",0.200825082508251,101
"517",303,"adult_migration","HadGEM2-ES","rcp85","hist",0.0198019801980198,101
"518",303,"adult_migration","HadGEM2-ES","rcp85","early",0.103135313531353,101
"519",303,"adult_migration","HadGEM2-ES","rcp85","mid",0.165676567656766,101
"520",303,"adult_migration","HadGEM2-ES","rcp85","late",0.356435643564356,101
"521",303,"adult_migration","MPI-ESM-LR","rcp45","hist",0.0193069306930693,101
"522",303,"adult_migration","MPI-ESM-LR","rcp45","early",0.0795379537953795,101
"523",303,"adult_migration","MPI-ESM-LR","rcp45","mid",0.127227722772277,101
"524",303,"adult_migration","MPI-ESM-LR","rcp45","late",0.108580858085809,101
"525",303,"adult_migration","MPI-ESM-LR","rcp85","hist",0.0188118811881188,101
"526",303,"adult_migration","MPI-ESM-LR","rcp85","early",0.0818481848184818,101
"527",303,"adult_migration","MPI-ESM-LR","rcp85","mid",0.141419141914191,101
"528",303,"adult_migration","MPI-ESM-LR","rcp85","late",0.181848184818482,101
"529",303,"spawning","ACCESS1-0","rcp45","hist",0.0043859649122807,57
"530",303,"spawning","ACCESS1-0","rcp45","early",0.00935672514619883,57
"531",303,"spawning","ACCESS1-0","rcp45","mid",0.0140350877192982,57
"532",303,"spawning","ACCESS1-0","rcp45","late",0.0239766081871345,57
"533",303,"spawning","ACCESS1-0","rcp85","hist",0.0043859649122807,57
"534",303,"spawning","ACCESS1-0","rcp85","early",0.00730994152046784,57
"535",303,"spawning","ACCESS1-0","rcp85","mid",0.039766081871345,57
"536",303,"spawning","ACCESS1-0","rcp85","late",0.0365497076023392,57
"537",303,"spawning","CanESM2","rcp45","hist",0,57
"538",303,"spawning","CanESM2","rcp45","early",0.0111111111111111,57
"539",303,"spawning","CanESM2","rcp45","mid",0.0213450292397661,57
"540",303,"spawning","CanESM2","rcp45","late",0.0128654970760234,57
"541",303,"spawning","CanESM2","rcp85","hist",0,57
"542",303,"spawning","CanESM2","rcp85","early",0.00497076023391813,57
"543",303,"spawning","CanESM2","rcp85","mid",0.0283625730994152,57
"544",303,"spawning","CanESM2","rcp85","late",0.141228070175439,57
"545",303,"spawning","CCSM4","rcp45","hist",0.000584795321637427,57
"546",303,"spawning","CCSM4","rcp45","early",0.000584795321637427,57
"547",303,"spawning","CCSM4","rcp45","mid",0.0125730994152047,57
"548",303,"spawning","CCSM4","rcp45","late",0.0350877192982456,57
"549",303,"spawning","CCSM4","rcp85","hist",0.000584795321637427,57
"550",303,"spawning","CCSM4","rcp85","early",0.00467836257309942,57
"551",303,"spawning","CCSM4","rcp85","mid",0.043859649122807,57
"552",303,"spawning","CCSM4","rcp85","late",0.0543859649122807,57
"553",303,"spawning","CNRM-CM5","rcp45","hist",0.00789473684210526,57
"554",303,"spawning","CNRM-CM5","rcp45","early",0.010233918128655,57
"555",303,"spawning","CNRM-CM5","rcp45","mid",0.0213450292397661,57
"556",303,"spawning","CNRM-CM5","rcp45","late",0.0175438596491228,57
"557",303,"spawning","CNRM-CM5","rcp85","hist",0.00760233918128655,57
"558",303,"spawning","CNRM-CM5","rcp85","early",0.0187134502923977,57
"559",303,"spawning","CNRM-CM5","rcp85","mid",0.00847953216374269,57
"560",303,"spawning","CNRM-CM5","rcp85","late",0.0660818713450292,57
"561",303,"spawning","HadGEM2-ES","rcp45","hist",0.00292397660818713,57
"562",303,"spawning","HadGEM2-ES","rcp45","early",0.00467836257309942,57
"563",303,"spawning","HadGEM2-ES","rcp45","mid",0.0485380116959064,57
"564",303,"spawning","HadGEM2-ES","rcp45","late",0.0751461988304093,57
"565",303,"spawning","HadGEM2-ES","rcp85","hist",0.00292397660818713,57
"566",303,"spawning","HadGEM2-ES","rcp85","early",0.0257309941520468,57
"567",303,"spawning","HadGEM2-ES","rcp85","mid",0.0570175438596491,57
"568",303,"spawning","HadGEM2-ES","rcp85","late",0.124561403508772,57
"569",303,"spawning","MPI-ESM-LR","rcp45","hist",0.00263157894736842,57
"570",303,"spawning","MPI-ESM-LR","rcp45","early",0.0207602339181287,57
"571",303,"spawning","MPI-ESM-LR","rcp45","mid",0.0277777777777778,57
"572",303,"spawning","MPI-ESM-LR","rcp45","late",0.0207602339181287,57
"573",303,"spawning","MPI-ESM-LR","rcp85","hist",0.00263157894736842,57
"574",303,"spawning","MPI-ESM-LR","rcp85","early",0.00614035087719298,57
"575",303,"spawning","MPI-ESM-LR","rcp85","mid",0.0140350877192982,57
"576",303,"spawning","MPI-ESM-LR","rcp85","late",0.0283625730994152,57
"577",304,"eggs_alevin","ACCESS1-0","rcp45","hist",0.201029962546816,277
"578",304,"eggs_alevin","ACCESS1-0","rcp45","early",0.198220973782772,277
"579",304,"eggs_alevin","ACCESS1-0","rcp45","mid",0.208216292134831,277
"580",304,"eggs_alevin","ACCESS1-0","rcp45","late",0.231384994316029,277
"581",304,"eggs_alevin","ACCESS1-0","rcp85","hist",0.201006554307116,277
"582",304,"eggs_alevin","ACCESS1-0","rcp85","early",0.182911985018727,277
"583",304,"eggs_alevin","ACCESS1-0","rcp85","mid",0.225327715355805,277
"584",304,"eggs_alevin","ACCESS1-0","rcp85","late",0.272570102311482,277
"585",304,"eggs_alevin","CanESM2","rcp45","hist",0.188904494382022,277
"586",304,"eggs_alevin","CanESM2","rcp45","early",0.183216292134831,277
"587",304,"eggs_alevin","CanESM2","rcp45","mid",0.203979400749064,277
"588",304,"eggs_alevin","CanESM2","rcp45","late",0.202941455096628,277
"589",304,"eggs_alevin","CanESM2","rcp85","hist",0.188038389513109,277
"590",304,"eggs_alevin","CanESM2","rcp85","early",0.172401685393258,277
"591",304,"eggs_alevin","CanESM2","rcp85","mid",0.203862359550562,277
"592",304,"eggs_alevin","CanESM2","rcp85","late",0.2693728685108,277
"593",304,"eggs_alevin","CCSM4","rcp45","hist",0.179517790262172,277
"594",304,"eggs_alevin","CCSM4","rcp45","early",0.187172284644195,277
"595",304,"eggs_alevin","CCSM4","rcp45","mid",0.184573970037453,277
"596",304,"eggs_alevin","CCSM4","rcp45","late",0.195670708601743,277
"597",304,"eggs_alevin","CCSM4","rcp85","hist",0.179728464419476,277
"598",304,"eggs_alevin","CCSM4","rcp85","early",0.212359550561798,277
"599",304,"eggs_alevin","CCSM4","rcp85","mid",0.213834269662921,277
"600",304,"eggs_alevin","CCSM4","rcp85","late",0.251160477453581,277
"601",304,"eggs_alevin","CNRM-CM5","rcp45","hist",0.180173220973783,277
"602",304,"eggs_alevin","CNRM-CM5","rcp45","early",0.176825842696629,277
"603",304,"eggs_alevin","CNRM-CM5","rcp45","mid",0.18377808988764,277
"604",304,"eggs_alevin","CNRM-CM5","rcp45","late",0.174971580143994,277
"605",304,"eggs_alevin","CNRM-CM5","rcp85","hist",0.180102996254682,277
"606",304,"eggs_alevin","CNRM-CM5","rcp85","early",0.185486891385768,277
"607",304,"eggs_alevin","CNRM-CM5","rcp85","mid",0.182607677902622,277
"608",304,"eggs_alevin","CNRM-CM5","rcp85","late",0.21243842364532,277
"609",304,"eggs_alevin","HadGEM2-ES","rcp45","hist",0.190777153558052,277
"610",304,"eggs_alevin","HadGEM2-ES","rcp45","early",0.186961610486891,277
"611",304,"eggs_alevin","HadGEM2-ES","rcp45","mid",0.212148876404494,277
"612",304,"eggs_alevin","HadGEM2-ES","rcp45","late",0.248460591133005,277
"613",304,"eggs_alevin","HadGEM2-ES","rcp85","hist",0.19187734082397,277
"614",304,"eggs_alevin","HadGEM2-ES","rcp85","early",0.192415730337079,277
"615",304,"eggs_alevin","HadGEM2-ES","rcp85","mid",0.227411048689139,277
"616",304,"eggs_alevin","HadGEM2-ES","rcp85","late",0.304376657824934,277
"617",304,"eggs_alevin","MPI-ESM-LR","rcp45","hist",0.184176029962547,277
"618",304,"eggs_alevin","MPI-ESM-LR","rcp45","early",0.17563202247191,277
"619",304,"eggs_alevin","MPI-ESM-LR","rcp45","mid",0.176053370786517,277
"620",304,"eggs_alevin","MPI-ESM-LR","rcp45","late",0.155906593406593,277
"621",304,"eggs_alevin","MPI-ESM-LR","rcp85","hist",0.18438670411985,277
"622",304,"eggs_alevin","MPI-ESM-LR","rcp85","early",0.16750936329588,277
"623",304,"eggs_alevin","MPI-ESM-LR","rcp85","mid",0.182045880149813,277
"624",304,"eggs_alevin","MPI-ESM-LR","rcp85","late",0.182384425918909,277
"625",304,"fw_rearing","ACCESS1-0","rcp45","hist",0.0891414141414141,495
"626",304,"fw_rearing","ACCESS1-0","rcp45","early",0.12510101010101,495
"627",304,"fw_rearing","ACCESS1-0","rcp45","mid",0.140757575757576,495
"628",304,"fw_rearing","ACCESS1-0","rcp45","late",0.157048878587497,495
"629",304,"fw_rearing","ACCESS1-0","rcp85","hist",0.0892592592592593,495
"630",304,"fw_rearing","ACCESS1-0","rcp85","early",0.126077441077441,495
"631",304,"fw_rearing","ACCESS1-0","rcp85","mid",0.151700336700337,495
"632",304,"fw_rearing","ACCESS1-0","rcp85","late",0.203660781239348,495
"633",304,"fw_rearing","CanESM2","rcp45","hist",0.0842424242424242,495
"634",304,"fw_rearing","CanESM2","rcp45","early",0.123956228956229,495
"635",304,"fw_rearing","CanESM2","rcp45","mid",0.139040404040404,495
"636",304,"fw_rearing","CanESM2","rcp45","late",0.147095916558729,495
"637",304,"fw_rearing","CanESM2","rcp85","hist",0.0853030303030303,495
"638",304,"fw_rearing","CanESM2","rcp85","early",0.123703703703704,495
"639",304,"fw_rearing","CanESM2","rcp85","mid",0.144410774410774,495
"640",304,"fw_rearing","CanESM2","rcp85","late",0.213153589201718,495
"641",304,"fw_rearing","CCSM4","rcp45","hist",0.108383838383838,495
"642",304,"fw_rearing","CCSM4","rcp45","early",0.116262626262626,495
"643",304,"fw_rearing","CCSM4","rcp45","mid",0.13479797979798,495
"644",304,"fw_rearing","CCSM4","rcp45","late",0.136444202058763,495
"645",304,"fw_rearing","CCSM4","rcp85","hist",0.108653198653199,495
"646",304,"fw_rearing","CCSM4","rcp85","early",0.142592592592593,495
"647",304,"fw_rearing","CCSM4","rcp85","mid",0.150808080808081,495
"648",304,"fw_rearing","CCSM4","rcp85","late",0.187265662281001,495
"649",304,"fw_rearing","CNRM-CM5","rcp45","hist",0.0952356902356902,495
"650",304,"fw_rearing","CNRM-CM5","rcp45","early",0.114545454545455,495
"651",304,"fw_rearing","CNRM-CM5","rcp45","mid",0.123821548821549,495
"652",304,"fw_rearing","CNRM-CM5","rcp45","late",0.120185425046015,495
"653",304,"fw_rearing","CNRM-CM5","rcp85","hist",0.0956397306397306,495
